Suburb,Type,Price,Postcode,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,zipcode,airbnb_record_count,airbnb_price_mean
Ivanhoe,h,1850000.0,3079.0,684.0,232.0,2000.0,Banyule,-37.7659,145.0392,3079.0,37.0,91.02702702702703
Ivanhoe,h,1910000.0,3079.0,760.0,,,Banyule,-37.7784,145.0394,3079.0,37.0,91.02702702702703
Ivanhoe,h,,3079.0,1006.0,,1920.0,Banyule,-37.7765,145.0427,3079.0,37.0,91.02702702702703
Ivanhoe,u,500000.0,3079.0,71.0,70.0,1960.0,Banyule,-37.7634,145.0406,3079.0,37.0,91.02702702702703
Ivanhoe,h,950000.0,3079.0,290.0,,,Banyule,-37.7601,145.0363,3079.0,37.0,91.02702702702703
Ivanhoe,u,450000.0,3079.0,0.0,,,Banyule,-37.759,145.047,3079.0,37.0,91.02702702702703
Ivanhoe,h,1102000.0,3079.0,597.0,115.0,1950.0,Banyule,-37.7645,145.0314,3079.0,37.0,91.02702702702703
Ivanhoe,h,1275000.0,3079.0,834.0,169.0,1950.0,Banyule,-37.7587,145.0426,3079.0,37.0,91.02702702702703
Ivanhoe,h,1065000.0,3079.0,596.0,,,Banyule,-37.7581,145.0371,3079.0,37.0,91.02702702702703
Ivanhoe,t,785000.0,3079.0,124.0,135.0,2010.0,Banyule,-37.7618,145.0287,3079.0,37.0,91.02702702702703
Ivanhoe,h,1223500.0,3079.0,721.0,136.0,1980.0,Banyule,-37.758,145.0408,3079.0,37.0,91.02702702702703
Ivanhoe,u,845000.0,3079.0,147.0,,1980.0,Banyule,-37.7679,145.0467,3079.0,37.0,91.02702702702703
Ivanhoe,h,1720000.0,3079.0,631.0,233.0,1935.0,Banyule,-37.7771,145.0448,3079.0,37.0,91.02702702702703
Ivanhoe,h,1225000.0,3079.0,572.0,130.0,1930.0,Banyule,-37.7709,145.0425,3079.0,37.0,91.02702702702703
Ivanhoe,u,630000.0,3079.0,199.0,,,Banyule,-37.7666,145.0356,3079.0,37.0,91.02702702702703
Ivanhoe,h,1460000.0,3079.0,605.0,181.0,1940.0,Banyule,-37.7707,145.0467,3079.0,37.0,91.02702702702703
Ivanhoe,u,421000.0,3079.0,0.0,58.0,1992.0,Banyule,-37.7753,145.0419,3079.0,37.0,91.02702702702703
Ivanhoe,h,2090000.0,3079.0,608.0,,1980.0,Banyule,-37.7705,145.0396,3079.0,37.0,91.02702702702703
Ivanhoe,h,1758000.0,3079.0,650.0,,,Banyule,-37.7607,145.0456,3079.0,37.0,91.02702702702703
Ivanhoe,t,700000.0,3079.0,189.0,110.0,1990.0,Banyule,-37.7661,145.0354,3079.0,37.0,91.02702702702703
Ivanhoe,h,1420000.0,3079.0,455.0,,2006.0,Banyule,-37.7653,145.0392,3079.0,37.0,91.02702702702703
Ivanhoe,t,550000.0,3079.0,139.0,,1970.0,Banyule,-37.757,145.0382,3079.0,37.0,91.02702702702703
Ivanhoe,h,,3079.0,719.0,,2007.0,Banyule,-37.7815,145.0403,3079.0,37.0,91.02702702702703
Ivanhoe,t,710000.0,3079.0,134.0,120.0,2012.0,Banyule,-37.7582,145.034,3079.0,37.0,91.02702702702703
Ivanhoe,u,650000.0,3079.0,0.0,96.0,2000.0,Banyule,-37.7694,145.0406,3079.0,37.0,91.02702702702703
Ivanhoe,u,385000.0,3079.0,0.0,,1970.0,Banyule,-37.7638,145.0458,3079.0,37.0,91.02702702702703
Kealba,h,740000.0,3021.0,558.0,,,Brimbank,-37.7311,144.8257,3021.0,20.0,81.65
Kealba,h,500000.0,3021.0,579.0,,,Brimbank,-37.7359,144.8251,3021.0,20.0,81.65
Kealba,h,365000.0,3021.0,543.0,,,Brimbank,-37.7367,144.82399999999996,3021.0,20.0,81.65
Kealba,h,570000.0,3021.0,558.0,,,Brimbank,-37.7369,144.8252,3021.0,20.0,81.65
Kealba,h,515000.0,3021.0,597.0,114.0,1975.0,Brimbank,-37.7392,144.8241,3021.0,20.0,81.65
Kealba,h,1095000.0,3021.0,654.0,,,Brimbank,-37.7392,144.8299,3021.0,20.0,81.65
Kealba,h,582000.0,3021.0,530.0,186.0,1980.0,Brimbank,-37.7375,144.8282,3021.0,20.0,81.65
Kealba,h,545000.0,3021.0,570.0,163.0,1980.0,Brimbank,-37.7367,144.8246,3021.0,20.0,81.65
Kealba,h,461000.0,3021.0,534.0,,,Brimbank,-37.7294,144.8216,3021.0,20.0,81.65
Kealba,h,751000.0,3021.0,649.0,,2000.0,Brimbank,-37.7382,144.8292,3021.0,20.0,81.65
Kealba,h,500000.0,3021.0,574.0,100.0,1985.0,Brimbank,-37.7336,144.8226,3021.0,20.0,81.65
Kealba,h,560000.0,3021.0,612.0,155.0,1980.0,Brimbank,-37.7378,144.8264,3021.0,20.0,81.65
Kealba,h,320000.0,3021.0,119.0,,,Brimbank,-37.7328,144.8194,3021.0,20.0,81.65
Kealba,h,450000.0,3021.0,548.0,,,Brimbank,-37.7334,144.8254,3021.0,20.0,81.65
Keilor East,h,703000.0,3033.0,683.0,200.0,1995.0,Moonee Valley,-37.7402,144.8591,3033.0,14.0,83.64285714285714
Keilor East,h,650000.0,3033.0,538.0,104.0,1970.0,Moonee Valley,-37.7441,144.8503,3033.0,14.0,83.64285714285714
Keilor East,t,770000.0,3033.0,331.0,201.0,2010.0,Moonee Valley,-37.7325,144.8621,3033.0,14.0,83.64285714285714
Keilor East,t,480000.0,3033.0,184.0,,2012.0,Moonee Valley,-37.7424,144.8639,3033.0,14.0,83.64285714285714
Keilor East,h,590000.0,3033.0,610.0,,1974.0,Moonee Valley,-37.7455,144.8484,3033.0,14.0,83.64285714285714
Keilor East,h,900000.0,3033.0,289.0,125.0,2011.0,Moonee Valley,-37.7506,144.8689,3033.0,14.0,83.64285714285714
Keilor East,h,935000.0,3033.0,662.0,,,Moonee Valley,-37.738,144.869,3033.0,14.0,83.64285714285714
Keilor East,h,700000.0,3033.0,288.0,116.0,1999.0,Moonee Valley,-37.7514,144.8731,3033.0,14.0,83.64285714285714
Keilor East,h,675000.0,3033.0,549.0,,,Moonee Valley,-37.7496,144.8589,3033.0,14.0,83.64285714285714
Keilor East,h,816000.0,3033.0,540.0,188.0,1978.0,Moonee Valley,-37.7482,144.877,3033.0,14.0,83.64285714285714
Keilor East,h,845000.0,3033.0,622.0,126.0,1965.0,Moonee Valley,-37.7425,144.8683,3033.0,14.0,83.64285714285714
Keilor East,h,725000.0,3033.0,657.0,,1965.0,Moonee Valley,-37.7411,144.8638,3033.0,14.0,83.64285714285714
Keilor East,h,772000.0,3033.0,672.0,132.0,1980.0,Moonee Valley,-37.7465,144.876,3033.0,14.0,83.64285714285714
Keilor East,h,650000.0,3033.0,,113.0,2013.0,Moonee Valley,-37.747,144.8663,3033.0,14.0,83.64285714285714
Keilor East,h,757000.0,3033.0,532.0,140.0,1960.0,Moonee Valley,-37.7295,144.8644,3033.0,14.0,83.64285714285714
Keilor East,h,690000.0,3033.0,568.0,148.0,1970.0,Moonee Valley,-37.7469,144.8526,3033.0,14.0,83.64285714285714
Keilor East,t,785000.0,3033.0,610.0,,,Moonee Valley,-37.7504,144.8645,3033.0,14.0,83.64285714285714
Keilor East,h,583000.0,3033.0,412.0,133.0,2003.0,Moonee Valley,-37.7459,144.8643,3033.0,14.0,83.64285714285714
Keilor East,h,920000.0,3033.0,603.0,,1975.0,Moonee Valley,-37.7323,144.8683,3033.0,14.0,83.64285714285714
Keilor East,h,880000.0,3033.0,584.0,123.0,1980.0,Moonee Valley,-37.7435,144.8798,3033.0,14.0,83.64285714285714
Keilor East,u,580000.0,3033.0,112.0,138.0,2013.0,Moonee Valley,-37.7434,144.881,3033.0,14.0,83.64285714285714
Keilor East,t,886000.0,3033.0,322.0,257.0,1950.0,Moonee Valley,-37.7293,144.8659,3033.0,14.0,83.64285714285714
Keilor East,h,970000.0,3033.0,659.0,,,Moonee Valley,-37.7467,144.8683,3033.0,14.0,83.64285714285714
Keilor East,h,920000.0,3033.0,745.0,182.0,1992.0,Moonee Valley,-37.7479,144.8805,3033.0,14.0,83.64285714285714
Keilor East,h,625000.0,3033.0,539.0,,,Moonee Valley,-37.7452,144.8511,3033.0,14.0,83.64285714285714
Keilor East,h,825000.0,3033.0,318.0,,,Moonee Valley,-37.7338,144.8662,3033.0,14.0,83.64285714285714
Keilor East,h,695000.0,3033.0,564.0,,,Moonee Valley,-37.7445,144.8511,3033.0,14.0,83.64285714285714
Keilor East,h,915000.0,3033.0,610.0,,,Moonee Valley,-37.7359,144.868,3033.0,14.0,83.64285714285714
Keilor East,h,976000.0,3033.0,605.0,212.0,1980.0,Moonee Valley,-37.7459,144.8788,3033.0,14.0,83.64285714285714
Keilor East,t,520000.0,3033.0,54.0,,,Moonee Valley,-37.7384,144.8768,3033.0,14.0,83.64285714285714
Keilor East,h,1420000.0,3033.0,613.0,250.0,2011.0,Moonee Valley,-37.7453,144.8721,3033.0,14.0,83.64285714285714
Keilor East,h,900000.0,3033.0,713.0,127.0,1970.0,Moonee Valley,-37.7301,144.8671,3033.0,14.0,83.64285714285714
Keilor East,u,470000.0,3033.0,218.0,88.0,,Moonee Valley,-37.7337,144.8617,3033.0,14.0,83.64285714285714
Keilor East,h,1100000.0,3033.0,781.0,,,Moonee Valley,-37.7497,144.8746,3033.0,14.0,83.64285714285714
Keilor East,u,470000.0,3033.0,254.0,,,Moonee Valley,-37.74800000000001,144.863,3033.0,14.0,83.64285714285714
Keilor East,h,380000.0,3033.0,116.0,,,Moonee Valley,-37.74800000000001,144.8696,3033.0,14.0,83.64285714285714
Keilor East,u,560000.0,3033.0,352.0,102.0,2000.0,Moonee Valley,-37.7459,144.8673,3033.0,14.0,83.64285714285714
Keilor East,h,1010000.0,3033.0,776.0,268.0,1980.0,Moonee Valley,-37.7502,144.8745,3033.0,14.0,83.64285714285714
Keilor East,h,740000.0,3033.0,684.0,,,Moonee Valley,-37.7426,144.8599,3033.0,14.0,83.64285714285714
Keilor East,h,630000.0,3033.0,221.0,,,Moonee Valley,-37.7504,144.8594,3033.0,14.0,83.64285714285714
Keilor East,h,835000.0,3033.0,708.0,184.0,1990.0,Moonee Valley,-37.7452,144.8652,3033.0,14.0,83.64285714285714
Keilor East,t,705000.0,3033.0,440.0,156.0,1995.0,Moonee Valley,-37.7517,144.8776,3033.0,14.0,83.64285714285714
Keilor East,t,680000.0,3033.0,224.0,154.0,1998.0,Moonee Valley,-37.749,144.8599,3033.0,14.0,83.64285714285714
Keilor East,h,871000.0,3033.0,570.0,,,Moonee Valley,-37.7361,144.8691,3033.0,14.0,83.64285714285714
Keilor East,h,808000.0,3033.0,561.0,,,Moonee Valley,-37.74800000000001,144.8552,3033.0,14.0,83.64285714285714
Keilor East,h,891000.0,3033.0,292.0,,,Moonee Valley,-37.7505,144.8657,3033.0,14.0,83.64285714285714
Keilor East,h,785000.0,3033.0,606.0,141.0,1965.0,Moonee Valley,-37.7311,144.8663,3033.0,14.0,83.64285714285714
Keilor East,h,695000.0,3033.0,716.0,154.0,1970.0,Moonee Valley,-37.734,144.8593,3033.0,14.0,83.64285714285714
Keilor East,t,807000.0,3033.0,319.0,,,Moonee Valley,-37.7393,144.8648,3033.0,14.0,83.64285714285714
Keilor East,u,502000.0,3033.0,0.0,85.0,1990.0,Moonee Valley,-37.7346,144.8646,3033.0,14.0,83.64285714285714
Keilor East,h,770000.0,3033.0,546.0,174.0,1970.0,Moonee Valley,-37.7428,144.8536,3033.0,14.0,83.64285714285714
Keilor East,h,700000.0,3033.0,629.0,,,Moonee Valley,-37.7423,144.869,3033.0,14.0,83.64285714285714
Keilor East,h,570000.0,3033.0,542.0,120.0,1970.0,Moonee Valley,-37.7408,144.8553,3033.0,14.0,83.64285714285714
Keilor East,h,830000.0,3033.0,686.0,198.0,1995.0,Moonee Valley,-37.7394,144.8628,3033.0,14.0,83.64285714285714
Keilor East,h,600000.0,3033.0,565.0,125.0,1970.0,Moonee Valley,-37.7498,144.8585,3033.0,14.0,83.64285714285714
Keilor East,h,825000.0,3033.0,630.0,126.0,2017.0,Moonee Valley,-37.7378,144.8705,3033.0,14.0,83.64285714285714
Keilor East,h,680000.0,3033.0,545.0,,,Brimbank,-37.742,144.8523,3033.0,14.0,83.64285714285714
Keilor East,h,720000.0,3033.0,639.0,18.0,,Moonee Valley,-37.7334,144.8638,3033.0,14.0,83.64285714285714
Keilor East,h,735000.0,3033.0,547.0,184.0,2000.0,Moonee Valley,-37.7381,144.8554,3033.0,14.0,83.64285714285714
Keilor East,h,875000.0,3033.0,928.0,130.0,1970.0,Moonee Valley,-37.7362,144.8643,3033.0,14.0,83.64285714285714
Keilor East,h,601200.0,3033.0,554.0,147.0,1960.0,Moonee Valley,-37.7303,144.8636,3033.0,14.0,83.64285714285714
Keilor East,h,695000.0,3033.0,0.0,,,Brimbank,-37.7483,144.85,3033.0,14.0,83.64285714285714
Keilor East,h,680000.0,3033.0,558.0,105.0,1980.0,Moonee Valley,-37.7305,144.8646,3033.0,14.0,83.64285714285714
Keilor East,t,660000.0,3033.0,265.0,,,Moonee Valley,-37.7444,144.8763,3033.0,14.0,83.64285714285714
Keilor East,h,650000.0,3033.0,176.0,,,Moonee Valley,-37.7432,144.8816,3033.0,14.0,83.64285714285714
Keilor East,h,900000.0,3033.0,600.0,,,Moonee Valley,-37.7312,144.8685,3033.0,14.0,83.64285714285714
Keilor East,h,823000.0,3033.0,538.0,,,Moonee Valley,-37.7486,144.8778,3033.0,14.0,83.64285714285714
Keilor East,h,847000.0,3033.0,579.0,,,Moonee Valley,-37.7368,144.8689,3033.0,14.0,83.64285714285714
Keilor East,h,705000.0,3033.0,616.0,201.0,1970.0,Moonee Valley,-37.7449,144.8533,3033.0,14.0,83.64285714285714
Keilor East,t,710000.0,3033.0,320.0,133.0,2013.0,Moonee Valley,-37.7415,144.8668,3033.0,14.0,83.64285714285714
Keilor East,h,732000.0,3033.0,544.0,233.0,1980.0,Moonee Valley,-37.7479,144.8763,3033.0,14.0,83.64285714285714
Keilor East,h,715000.0,3033.0,598.0,123.0,1970.0,Moonee Valley,-37.7487,144.8526,3033.0,14.0,83.64285714285714
Kensington,h,785000.0,3031.0,258.0,64.0,,Melbourne,-37.7906,144.924,3031.0,181.0,96.40331491712708
Kensington,h,852000.0,3031.0,166.0,138.0,2000.0,Melbourne,-37.7929,144.9197,3031.0,181.0,96.40331491712708
Kensington,h,1037000.0,3031.0,188.0,106.0,1910.0,Melbourne,-37.7953,144.9275,3031.0,181.0,96.40331491712708
Kensington,h,775000.0,3031.0,150.0,,,Melbourne,-37.7963,144.935,3031.0,181.0,96.40331491712708
Kensington,h,1470000.0,3031.0,199.0,121.0,1910.0,Melbourne,-37.7957,144.93200000000004,3031.0,181.0,96.40331491712708
Kensington,u,630000.0,3031.0,0.0,,,Melbourne,-37.7886,144.9328,3031.0,181.0,96.40331491712708
Kensington,t,845000.0,3031.0,132.0,105.0,,Moonee Valley,-37.7907,144.9247,3031.0,181.0,96.40331491712708
Kensington,u,492500.0,3031.0,0.0,81.0,2008.0,Melbourne,-37.7974,144.9261,3031.0,181.0,96.40331491712708
Kensington,u,420000.0,3031.0,0.0,55.0,1970.0,Melbourne,-37.794,144.923,3031.0,181.0,96.40331491712708
Kensington,t,650000.0,3031.0,79.0,,,Melbourne,-37.7914,144.9344,3031.0,181.0,96.40331491712708
Kensington,h,1050000.0,3031.0,274.0,,1900.0,Melbourne,-37.7984,144.929,3031.0,181.0,96.40331491712708
Kensington,h,1291000.0,3031.0,416.0,,,Melbourne,-37.7946,144.924,3031.0,181.0,96.40331491712708
Kensington,u,420000.0,3031.0,0.0,80.0,2002.0,Melbourne,-37.7899,144.9231,3031.0,181.0,96.40331491712708
Kensington,h,961000.0,3031.0,235.0,,,Melbourne,-37.7925,144.9323,3031.0,181.0,96.40331491712708
Kensington,h,1271000.0,3031.0,284.0,113.0,1900.0,Melbourne,-37.7938,144.9228,3031.0,181.0,96.40331491712708
Kensington,h,1010000.0,3031.0,234.0,104.0,1900.0,Melbourne,-37.7923,144.9332,3031.0,181.0,96.40331491712708
Kensington,t,750000.0,3031.0,325.0,112.0,2002.0,Melbourne,-37.7976,144.9213,3031.0,181.0,96.40331491712708
Kensington,h,1675000.0,3031.0,279.0,,,Melbourne,-37.797,144.9303,3031.0,181.0,96.40331491712708
Kensington,h,905000.0,3031.0,138.0,126.0,1999.0,Melbourne,-37.799,144.9276,3031.0,181.0,96.40331491712708
Kensington,h,960000.0,3031.0,174.0,72.0,1900.0,Melbourne,-37.7959,144.9343,3031.0,181.0,96.40331491712708
Kensington,h,1031000.0,3031.0,163.0,99.0,1900.0,Melbourne,-37.7929,144.9287,3031.0,181.0,96.40331491712708
Kensington,t,918000.0,3031.0,788.0,,1998.0,Melbourne,-37.7938,144.9186,3031.0,181.0,96.40331491712708
Kensington,h,870000.0,3031.0,211.0,95.0,1992.0,Melbourne,-37.7891,144.92600000000004,3031.0,181.0,96.40331491712708
Kensington,h,1165000.0,3031.0,239.0,135.0,1910.0,Melbourne,-37.7923,144.9324,3031.0,181.0,96.40331491712708
Kensington,h,1710000.0,3031.0,566.0,270.0,1890.0,Melbourne,-37.7893,144.933,3031.0,181.0,96.40331491712708
Kensington,u,360000.0,3031.0,,,,Melbourne,-37.7966,144.9254,3031.0,181.0,96.40331491712708
Kensington,h,1455000.0,3031.0,275.0,120.0,1900.0,Melbourne,-37.7954,144.9274,3031.0,181.0,96.40331491712708
Kensington,u,365000.0,3031.0,0.0,47.0,2012.0,Melbourne,-37.7961,144.9261,3031.0,181.0,96.40331491712708
Kensington,u,551000.0,3031.0,,,,Melbourne,-37.7898,144.9233,3031.0,181.0,96.40331491712708
Kensington,u,442000.0,3031.0,,71.0,2010.0,Melbourne,-37.7976,144.9285,3031.0,181.0,96.40331491712708
Kensington,h,765000.0,3031.0,158.0,76.0,1965.0,Melbourne,-37.7902,144.9319,3031.0,181.0,96.40331491712708
Kensington,u,515000.0,3031.0,,81.0,2010.0,Melbourne,-37.7974,144.9261,3031.0,181.0,96.40331491712708
Kensington,u,570000.0,3031.0,0.0,,1990.0,Moonee Valley,-37.7897,144.9239,3031.0,181.0,96.40331491712708
Kensington,u,370000.0,3031.0,0.0,50.0,2012.0,Melbourne,-37.7961,144.9261,3031.0,181.0,96.40331491712708
Kensington,h,1005000.0,3031.0,274.0,,,Melbourne,-37.7931,144.9247,3031.0,181.0,96.40331491712708
Kensington,h,1234500.0,3031.0,169.0,127.0,2008.0,Melbourne,-37.7922,144.9316,3031.0,181.0,96.40331491712708
Kensington,u,666000.0,3031.0,1111.0,92.0,1998.0,Melbourne,-37.7896,144.9321,3031.0,181.0,96.40331491712708
Kensington,h,825000.0,3031.0,211.0,88.0,1915.0,Melbourne,-37.7925,144.9264,3031.0,181.0,96.40331491712708
Kensington,t,770000.0,3031.0,0.0,,,Melbourne,-37.7937,144.9169,3031.0,181.0,96.40331491712708
Kensington,h,1135000.0,3031.0,0.0,,,Melbourne,-37.7957,144.93200000000004,3031.0,181.0,96.40331491712708
Kensington,h,975000.0,3031.0,0.0,,,Melbourne,-37.7941,144.91899999999995,3031.0,181.0,96.40331491712708
Kensington,t,812000.0,3031.0,132.0,79.0,1887.0,Melbourne,-37.7989,144.9275,3031.0,181.0,96.40331491712708
Kensington,h,1900000.0,3031.0,566.0,270.0,1890.0,Melbourne,-37.7893,144.933,3031.0,181.0,96.40331491712708
Kensington,u,445000.0,3031.0,0.0,67.0,1997.0,Moonee Valley,-37.7913,144.9323,3031.0,181.0,96.40331491712708
Kensington,h,732000.0,3031.0,94.0,130.0,2002.0,Melbourne,-37.7934,144.9166,3031.0,181.0,96.40331491712708
Kensington,h,1260000.0,3031.0,250.0,147.0,1900.0,Melbourne,-37.792,144.9324,3031.0,181.0,96.40331491712708
Kensington,h,1000000.0,3031.0,211.0,132.0,1997.0,Melbourne,-37.7926,144.9197,3031.0,181.0,96.40331491712708
Kensington,h,1155000.0,3031.0,197.0,101.0,1890.0,Moonee Valley,-37.7918,144.9264,3031.0,181.0,96.40331491712708
Kensington,t,700000.0,3031.0,62.0,,1997.0,Melbourne,-37.7917,144.9231,3031.0,181.0,96.40331491712708
Kensington,h,813500.0,3031.0,165.0,,,Melbourne,-37.7907,144.9303,3031.0,181.0,96.40331491712708
Kensington,u,526000.0,3031.0,0.0,,,Melbourne,-37.7919,144.9253,3031.0,181.0,96.40331491712708
Kensington,t,790000.0,3031.0,1181.0,136.0,2003.0,Melbourne,-37.7982,144.9202,3031.0,181.0,96.40331491712708
Kensington,h,1365000.0,3031.0,242.0,,,Moonee Valley,-37.7913,144.9275,3031.0,181.0,96.40331491712708
Kensington,t,700000.0,3031.0,324.0,97.0,2009.0,Melbourne,-37.7903,144.9345,3031.0,181.0,96.40331491712708
Kensington,u,370000.0,3031.0,0.0,,,Melbourne,-37.7896,144.9321,3031.0,181.0,96.40331491712708
Kensington,h,1230000.0,3031.0,312.0,109.0,1915.0,Melbourne,-37.793,144.934,3031.0,181.0,96.40331491712708
Kensington,u,460000.0,3031.0,0.0,84.0,2010.0,Melbourne,-37.7948,144.9314,3031.0,181.0,96.40331491712708
Kensington,u,395000.0,3031.0,0.0,80.0,2002.0,Melbourne,-37.7899,144.9231,3031.0,181.0,96.40331491712708
Kensington,h,1001000.0,3031.0,301.0,,,Melbourne,-37.7896,144.9307,3031.0,181.0,96.40331491712708
Kensington,h,850000.0,3031.0,169.0,90.0,1900.0,Melbourne,-37.7925,144.9315,3031.0,181.0,96.40331491712708
Kensington,h,1335000.0,3031.0,459.0,,,Melbourne,-37.7917,144.9251,3031.0,181.0,96.40331491712708
Kensington,h,868000.0,3031.0,97.0,103.0,2000.0,Melbourne,-37.7921,144.9234,3031.0,181.0,96.40331491712708
Kensington,h,960000.0,3031.0,179.0,,1900.0,Melbourne,-37.7963,144.9327,3031.0,181.0,96.40331491712708
Kensington,t,773000.0,3031.0,0.0,90.0,1970.0,Melbourne,-37.7937,144.9295,3031.0,181.0,96.40331491712708
Kensington,u,631090.0,3031.0,,94.0,2012.0,Melbourne,-37.7956,144.935,3031.0,181.0,96.40331491712708
Kensington,u,410000.0,3031.0,0.0,86.0,2000.0,Melbourne,-37.7897,144.9228,3031.0,181.0,96.40331491712708
Kensington,u,425000.0,3031.0,0.0,59.0,2006.0,Melbourne,-37.7966,144.9254,3031.0,181.0,96.40331491712708
Kensington,h,1211000.0,3031.0,183.0,,,Melbourne,-37.7959,144.9342,3031.0,181.0,96.40331491712708
Kensington,u,506000.0,3031.0,0.0,,,Melbourne,-37.7952,144.9262,3031.0,181.0,96.40331491712708
Kensington,h,806000.0,3031.0,173.0,,,Melbourne,-37.7959,144.9341,3031.0,181.0,96.40331491712708
Kensington,h,829000.0,3031.0,84.0,,,Melbourne,-37.7935,144.9187,3031.0,181.0,96.40331491712708
Kensington,h,786000.0,3031.0,149.0,,,Melbourne,-37.7908,144.9309,3031.0,181.0,96.40331491712708
Kensington,u,458000.0,3031.0,0.0,,,Melbourne,-37.7966,144.9254,3031.0,181.0,96.40331491712708
Kew,h,1635000.0,3101.0,396.0,,1990.0,Boroondara,-37.8102,145.0451,3101.0,101.0,107.58415841584159
Kew,h,,3101.0,697.0,,,Boroondara,-37.812,145.0547,3101.0,101.0,107.58415841584159
Kew,u,562500.0,3101.0,0.0,,,Boroondara,-37.8099,145.0606,3101.0,101.0,107.58415841584159
Kew,u,520000.0,3101.0,0.0,12.0,,Boroondara,-37.804,145.0347,3101.0,101.0,107.58415841584159
Kew,h,,3101.0,853.0,,1930.0,Boroondara,-37.8151,145.0555,3101.0,101.0,107.58415841584159
Kew,h,1528500.0,3101.0,375.0,,,Boroondara,-37.8015,145.0505,3101.0,101.0,107.58415841584159
Kew,u,630000.0,3101.0,91.0,,1970.0,Boroondara,-37.8003,145.0375,3101.0,101.0,107.58415841584159
Kew,h,1690000.0,3101.0,358.0,,,Boroondara,-37.8034,145.0283,3101.0,101.0,107.58415841584159
Kew,u,610000.0,3101.0,745.0,72.0,1968.0,Boroondara,-37.8024,145.0346,3101.0,101.0,107.58415841584159
Kew,h,1490000.0,3101.0,597.0,,1970.0,Boroondara,-37.8093,145.0299,3101.0,101.0,107.58415841584159
Kew,u,588000.0,3101.0,0.0,,1982.0,Boroondara,-37.8034,145.0369,3101.0,101.0,107.58415841584159
Kew,u,882000.0,3101.0,0.0,141.0,1950.0,Boroondara,-37.8064,145.0182,3101.0,101.0,107.58415841584159
Kew,u,831000.0,3101.0,0.0,,1970.0,Boroondara,-37.8117,145.0222,3101.0,101.0,107.58415841584159
Kew,h,2130000.0,3101.0,649.0,,1985.0,Boroondara,-37.802,145.036,3101.0,101.0,107.58415841584159
Kew,u,650000.0,3101.0,0.0,,,Boroondara,-37.8083,145.0382,3101.0,101.0,107.58415841584159
Kew,u,599000.0,3101.0,0.0,,,Boroondara,-37.8046,145.0375,3101.0,101.0,107.58415841584159
Kew,u,820000.0,3101.0,0.0,,,Boroondara,-37.8066,145.0211,3101.0,101.0,107.58415841584159
Kew,h,2200000.0,3101.0,735.0,,,Boroondara,-37.8028,145.0534,3101.0,101.0,107.58415841584159
Kew,h,,3101.0,992.0,,1935.0,Boroondara,-37.8046,145.0603,3101.0,101.0,107.58415841584159
Kew,h,1326000.0,3101.0,405.0,80.0,1890.0,Boroondara,-37.8012,145.0361,3101.0,101.0,107.58415841584159
Kew,u,610000.0,3101.0,0.0,,1960.0,Boroondara,-37.8092,145.0366,3101.0,101.0,107.58415841584159
Kew,h,1950000.0,3101.0,400.0,251.0,2000.0,Boroondara,-37.8147,145.0438,3101.0,101.0,107.58415841584159
Kew,h,1875000.0,3101.0,426.0,,,Boroondara,-37.8012,145.0514,3101.0,101.0,107.58415841584159
Kew,h,,3101.0,815.0,,,Boroondara,-37.8118,145.035,3101.0,101.0,107.58415841584159
Kew,h,,3101.0,603.0,220.0,1930.0,Boroondara,-37.8095,145.0391,3101.0,101.0,107.58415841584159
Kew,h,1878000.0,3101.0,392.0,,2015.0,Boroondara,-37.8081,145.0263,3101.0,101.0,107.58415841584159
Kew,h,1910000.0,3101.0,277.0,199.0,2016.0,Boroondara,-37.8007,145.0374,3101.0,101.0,107.58415841584159
Kew,h,1410000.0,3101.0,304.0,127.0,1885.0,Boroondara,-37.8023,145.0404,3101.0,101.0,107.58415841584159
Kew,u,515000.0,3101.0,743.0,,,Boroondara,-37.8017,145.0445,3101.0,101.0,107.58415841584159
Kew,h,,3101.0,782.0,175.0,1920.0,Boroondara,-37.8107,145.0219,3101.0,101.0,107.58415841584159
Kew,h,890000.0,3101.0,0.0,,1970.0,Boroondara,-37.8128,145.0588,3101.0,101.0,107.58415841584159
Kew,h,1668000.0,3101.0,289.0,,,Boroondara,-37.8048,145.0303,3101.0,101.0,107.58415841584159
Kew,h,,3101.0,364.0,183.0,1900.0,Boroondara,-37.8125,145.043,3101.0,101.0,107.58415841584159
Kew,t,800000.0,3101.0,848.0,97.0,1970.0,Boroondara,-37.796,145.0324,3101.0,101.0,107.58415841584159
Kew,h,1950000.0,3101.0,596.0,,,Boroondara,-37.8146,145.0419,3101.0,101.0,107.58415841584159
Kew,h,,3101.0,957.0,,1930.0,Boroondara,-37.8112,145.05700000000004,3101.0,101.0,107.58415841584159
Kew,h,,3101.0,1197.0,,1927.0,Boroondara,-37.8168,145.056,3101.0,101.0,107.58415841584159
Kew,h,,3101.0,1334.0,,1890.0,Boroondara,-37.8029,145.0267,3101.0,101.0,107.58415841584159
Kew,u,580000.0,3101.0,0.0,90.0,1970.0,Boroondara,-37.8071,145.0243,3101.0,101.0,107.58415841584159
Kew,u,525000.0,3101.0,0.0,,,Boroondara,-37.8054,145.0373,3101.0,101.0,107.58415841584159
